AEROLANDIA;AEROPORTO;ALAGADICO;ALDEOTA;ALTO DA BALANCA;ALVARO WEYNE;AMADEU FURTADO;ANCURI;ANTONIO BEZERRA;ARRAIAL MOURA BRASIL;AUTRAN NUNES;BARRA DO CEARA;BARROSO;BELA VISTA;BENFICA;BOM FUTURO;BOM JARDIM;BONSUCESSO;CAIS DO PORTO;CAJAZEIRAS;CAMBEBA;CANINDEZINHO;CARLITO PAMPLONA;CASTELAO;CENTRO;CIDADE 2000;CIDADE DOS FUNCIONARIOS;COACU;COCO;CONJUNTO CEARA I;CONJUNTO CEARA II;CONJUNTO ESPERANCA;CONJUNTO PALMEIRAS;COUTO FERNANDES;CRISTO REDENTOR;CURIO;DAMAS;DE LOURDES;DEMOCRITO ROCHA;DENDE;DIAS MACEDO;DIONISIO TORRES;DOM LUSTOSA;EDSON QUEIROZ;ENGENHEIRO LUCIANO CAVALCANTE;FARIAS BRITO;FATIMA;FLORESTA;GENIBAU;GENTILANDIA;GRANJA LISBOA;GRANJA PORTUGAL;GUAJERU;GUARARAPES;HENRIQUE JORGE;ITAOCA;ITAPERI;JACARECANGA;JANGURUSSU;JARDIM AMERICA;JARDIM CEARENSE;JARDIM DAS OLIVEIRAS;JARDIM GUANABARA;JARDIM IRACEMA;JOAO XXIII;JOAQUIM TAVORA;JOQUEI CLUB;JOSE BONIFACIO;JOSE DE ALENCAR;LAGOA REDONDA;LAGOA SAPIRANGA;MANOEL SATIRO;MANUEL DIAS BRANCO;MARAPONGA;MATA GALINHA;MEIRELES;MESSEJANA;MONDUBIM;MONTE CASTELO;MONTESE;MUCURIPE;PADRE ANDRADE;PAN-AMERICANO;PAPICU;PARANGABA;PARQUE ARAXA;PARQUE DOIS IRMAOS;PARQUE IRACEMA;PARQUE MANIBURA;PARQUE PRESIDENTE VARGAS;PARQUE SANTA ROSA;PARQUE SAO JOSE;PARQUELANDIA;PARREAO;PASSARE;PAUPINA;PEDRAS;PICI;PIRAMBU;PLANALTO AYRTON SENNA;PRAIA DE IRACEMA;PRAIA DO FUTURO I;PRAIA DO FUTURO II;PREFEITO JOSE WALTER;PRESIDENTE KENNEDY;QUINTINO CUNHA;RODOLFO TEOFILO;SABIAGUABA;SALINAS;SAO BENTO;SAO JOAO DO TAUAPE;SERRINHA;SIQUEIRA;VARJOTA;VICENTE PINZON;VILA ELLERY;VILA PERY;VILA UNIAO;VILA VELHA;DATA
3.0;1.0;0.0;1.0;2.0;12.0;1.0;1.0;13.0;1.0;17.0;27.0;7.0;3.0;5.0;3.0;5.0;21.0;1.0;1.0;0.0;12.0;3.0;1.0;3.0;0.0;2.0;1.0;0.0;5.0;3.0;0.0;13.0;1.0;6.0;0.0;3.0;0.0;7.0;1.0;4.0;0.0;3.0;2.0;1.0;2.0;1.0;5.0;16.0;0.0;10.0;5.0;8.0;0.0;23.0;8.0;4.0;4.0;18.0;3.0;1.0;2.0;2.0;8.0;11.0;3.0;4.0;1.0;2.0;4.0;0.0;4.0;0.0;1.0;3.0;3.0;12.0;17.0;2.0;5.0;1.0;7.0;2.0;1.0;5.0;0.0;4.0;2.0;0.0;2.0;5.0;3.0;2.0;0.0;5.0;1.0;1.0;15.0;2.0;10.0;1.0;0.0;0.0;5.0;3.0;11.0;10.0;1.0;0.0;0.0;9.0;5.0;3.0;1.0;3.0;2.0;7.0;1.0;4.0;2016-07-15
0.0;0.0;1.0;2.0;1.0;6.0;2.0;10.0;2.0;0.0;4.0;26.0;6.0;4.0;0.0;1.0;10.0;13.0;3.0;2.0;2.0;4.0;3.0;2.0;2.0;1.0;0.0;1.0;0.0;5.0;3.0;2.0;17.0;2.0;3.0;4.0;1.0;0.0;2.0;1.0;3.0;0.0;3.0;3.0;4.0;0.0;0.0;10.0;10.0;0.0;7.0;7.0;10.0;0.0;12.0;3.0;6.0;1.0;32.0;4.0;2.0;14.0;2.0;9.0;10.0;2.0;4.0;1.0;2.0;7.0;2.0;2.0;0.0;1.0;1.0;1.0;17.0;30.0;0.0;7.0;1.0;0.0;2.0;2.0;3.0;0.0;10.0;0.0;0.0;1.0;5.0;8.0;0.0;1.0;4.0;4.0;0.0;22.0;2.0;5.0;0.0;1.0;1.0;9.0;3.0;6.0;5.0;0.0;0.0;4.0;6.0;4.0;6.0;1.0;9.0;1.0;12.0;2.0;7.0;2016-07-22
3.0;3.0;0.0;2.0;2.0;4.0;5.0;2.0;7.0;0.0;9.0;17.0;10.0;1.0;1.0;0.0;5.0;11.0;2.0;0.0;0.0;2.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;4.0;3.0;1.0;11.0;3.0;4.0;5.0;4.0;0.0;1.0;2.0;3.0;2.0;5.0;1.0;3.0;0.0;2.0;8.0;12.0;0.0;9.0;4.0;5.0;0.0;13.0;4.0;2.0;2.0;33.0;2.0;1.0;4.0;0.0;7.0;9.0;4.0;7.0;0.0;3.0;9.0;2.0;7.0;0.0;3.0;1.0;0.0;17.0;14.0;0.0;5.0;1.0;0.0;2.0;2.0;6.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;12.0;3.0;0.0;17.0;6.0;3.0;0.0;1.0;2.0;11.0;3.0;6.0;4.0;0.0;1.0;0.0;10.0;4.0;4.0;1.0;4.0;0.0;5.0;3.0;7.0;2016-07-29
10.0;1.0;0.0;0.0;0.0;6.0;5.0;4.0;4.0;1.0;6.0;20.0;3.0;1.0;1.0;0.0;4.0;5.0;0.0;3.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;2.0;0.0;3.0;0.0;1.0;11.0;0.0;1.0;3.0;3.0;0.0;0.0;2.0;2.0;1.0;9.0;0.0;1.0;1.0;2.0;4.0;9.0;0.0;3.0;5.0;4.0;0.0;4.0;2.0;4.0;0.0;15.0;1.0;1.0;7.0;0.0;4.0;4.0;0.0;4.0;2.0;3.0;4.0;1.0;2.0;0.0;2.0;0.0;1.0;4.0;23.0;0.0;5.0;0.0;1.0;3.0;1.0;6.0;0.0;4.0;1.0;0.0;1.0;3.0;5.0;2.0;1.0;7.0;0.0;0.0;14.0;2.0;4.0;0.0;1.0;1.0;7.0;6.0;3.0;3.0;1.0;0.0;1.0;6.0;8.0;3.0;0.0;4.0;0.0;5.0;0.0;3.0;2016-08-05
14.0;1.0;0.0;0.0;5.0;1.0;3.0;5.0;3.0;0.0;5.0;2.0;3.0;3.0;1.0;2.0;3.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;5.0;0.0;0.0;3.0;3.0;0.0;2.0;1.0;1.0;0.0;6.0;0.0;0.0;1.0;2.0;0.0;4.0;1.0;1.0;4.0;2.0;0.0;4.0;2.0;1.0;0.0;10.0;0.0;3.0;4.0;2.0;2.0;5.0;0.0;4.0;1.0;3.0;2.0;0.0;2.0;0.0;4.0;1.0;0.0;6.0;9.0;0.0;5.0;1.0;1.0;6.0;0.0;4.0;2.0;1.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;8.0;0.0;0.0;17.0;0.0;6.0;0.0;0.0;0.0;5.0;2.0;3.0;1.0;0.0;0.0;0.0;8.0;2.0;2.0;0.0;3.0;0.0;6.0;2.0;1.0;2016-08-12
4.0;1.0;0.0;0.0;2.0;2.0;0.0;2.0;6.0;0.0;4.0;5.0;5.0;2.0;0.0;0.0;3.0;10.0;0.0;0.0;0.0;5.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0;3.0;1.0;2.0;3.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0;7.0;0.0;1.0;2.0;1.0;0.0;4.0;0.0;4.0;0.0;17.0;1.0;1.0;3.0;1.0;1.0;6.0;2.0;2.0;2.0;0.0;5.0;0.0;3.0;0.0;1.0;0.0;0.0;7.0;14.0;0.0;2.0;0.0;2.0;3.0;0.0;4.0;1.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;1.0;9.0;2.0;0.0;19.0;0.0;5.0;0.0;2.0;1.0;8.0;0.0;4.0;4.0;0.0;0.0;1.0;3.0;2.0;2.0;0.0;2.0;1.0;0.0;1.0;4.0;2016-08-19
6.0;1.0;0.0;0.0;1.0;2.0;3.0;1.0;5.0;1.0;2.0;4.0;2.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;3.0;1.0;6.0;1.0;0.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;5.0;1.0;1.0;2.0;0.0;0.0;12.0;0.0;2.0;2.0;0.0;0.0;8.0;2.0;7.0;0.0;16.0;0.0;1.0;3.0;2.0;4.0;8.0;1.0;0.0;1.0;0.0;7.0;2.0;2.0;0.0;1.0;0.0;1.0;4.0;13.0;0.0;2.0;0.0;0.0;1.0;1.0;3.0;0.0;7.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;7.0;1.0;0.0;16.0;0.0;6.0;0.0;0.0;0.0;2.0;0.0;7.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;2.0;2.0;2016-08-26
3.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;8.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;7.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;5.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;6.0;2.0;0.0;2.0;0.0;4.0;3.0;2.0;2016-09-02
2.0;0.0;0.0;0.0;4.0;5.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;3.0;1.0;0.0;4.0;7.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;3.0;0.0;2.0;0.0;1.0;1.0;3.0;0.0;2.0;8.0;1.0;0.0;2.0;0.0;4.0;0.0;12.0;1.0;1.0;4.0;0.0;3.0;4.0;1.0;4.0;1.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;7.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;4.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;3.0;0.0;0.0;4.0;2.0;9.0;0.0;1.0;1.0;9.0;1.0;0.0;2.0;0.0;0.0;0.0;4.0;5.0;4.0;0.0;2.0;1.0;2.0;0.0;2.0;2016-09-09
2.0;2.0;0.0;0.0;5.0;0.0;1.0;3.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;2.0;5.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;6.0;0.0;3.0;5.0;0.0;0.0;2.0;2.0;2.0;1.0;27.0;0.0;0.0;0.0;0.0;2.0;4.0;1.0;0.0;0.0;1.0;6.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;5.0;2.0;6.0;0.0;0.0;0.0;1.0;3.0;1.0;4.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;4.0;0.0;0.0;2.0;1.0;5.0;0.0;0.0;1.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;5.0;4.0;1.0;0.0;4.0;0.0;2.0;4.0;1.0;2016-09-16
0.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;0.0;2.0;1.0;3.0;1.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;7.0;1.0;2.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;5.0;2.0;4.0;0.0;4.0;1.0;5.0;0.0;22.0;0.0;1.0;2.0;0.0;0.0;6.0;0.0;3.0;0.0;0.0;11.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;5.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;6.0;0.0;1.0;4.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;2.0;3.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;5.0;0.0;2.0;0.0;0.0;2016-09-23
2.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;2.0;3.0;8.0;1.0;0.0;1.0;1.0;5.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;11.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;2.0;0.0;13.0;2.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;2016-09-30
2.0;0.0;0.0;0.0;5.0;2.0;1.0;2.0;1.0;0.0;1.0;2.0;4.0;3.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;4.0;0.0;5.0;2.0;1.0;0.0;0.0;2.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;4.0;2.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;2016-10-07
2.0;0.0;0.0;0.0;4.0;0.0;1.0;3.0;1.0;0.0;3.0;2.0;2.0;2.0;0.0;0.0;2.0;5.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;3.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;14.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0;2.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2016-10-14
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;2.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;6.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;8.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;4.0;0.0;1.0;6.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2016-10-21
0.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;4.0;0.0;3.0;1.0;3.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;7.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;2.0;0.0;1.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;3.0;1.0;2.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;3.0;0.0;2.0;0.0;0.0;1.0;0.0;2016-10-28
1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;2.0;4.0;0.0;0.0;0.0;1.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;5.0;0.0;4.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;5.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;11.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;4.0;4.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0;4.0;0.0;0.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;2016-11-04
0.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;1.0;3.0;2.0;5.0;0.0;0.0;0.0;2.0;4.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;16.0;0.0;5.0;1.0;1.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;3.0;3.0;3.0;0.0;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;6.0;1.0;4.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;3.0;0.0;7.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2016-11-11
5.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;3.0;1.0;0.0;0.0;3.0;7.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;2.0;0.0;23.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;1.0;1.0;18.0;0.0;1.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;2.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;6.0;1.0;0.0;4.0;0.0;2.0;0.0;2.0;2016-11-18
1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;23.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;8.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;6.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2016-11-25
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;2.0;7.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;13.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;2.0;4.0;1.0;0.0;3.0;2.0;2.0;1.0;28.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;2.0;1.0;2.0;0.0;2.0;0.0;0.0;2.0;7.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;2.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-12-02
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;5.0;3.0;10.0;0.0;0.0;0.0;4.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;12.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;5.0;0.0;0.0;1.0;4.0;1.0;0.0;19.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;5.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2016-12-09
2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;8.0;1.0;0.0;1.0;2.0;4.0;0.0;1.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;2.0;1.0;2.0;0.0;20.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;1.0;2.0;0.0;0.0;2016-12-16
1.0;0.0;0.0;0.0;1.0;4.0;0.0;2.0;2.0;0.0;0.0;5.0;4.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;8.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2016-12-23
0.0;2.0;0.0;1.0;0.0;6.0;0.0;7.0;1.0;0.0;3.0;4.0;8.0;1.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;4.0;3.0;0.0;7.0;0.0;4.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;2.0;6.0;0.0;3.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;5.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;2.0;8.0;0.0;0.0;2.0;0.0;8.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;3.0;0.0;2.0;0.0;2.0;0.0;5.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2017-01-01
2.0;1.0;3.0;1.0;0.0;8.0;0.0;2.0;3.0;0.0;1.0;6.0;6.0;1.0;0.0;1.0;1.0;5.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;15.0;0.0;4.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;6.0;5.0;0.0;0.0;2.0;0.0;1.0;0.0;17.0;2.0;1.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;9.0;0.0;0.0;2.0;1.0;7.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;2017-01-08
